iter	RMSE
1666	34078.43772
1667	34071.60582
1668	34062.04878
1669	34056.60808
1670	34049.50275
1671	34042.85565
1672	34035.38575
1673	34030.44604
1674	34024.05663
1675	34016.11016
1676	34009.94342
1677	33999.39805
1678	33993.26914
1679	33983.52012
1680	33978.42774
1681	33968.65083
1682	33962.29484
1683	33956.63855
1684	33950.01926
1685	33943.52419
1686	33935.72617
1687	33928.33205
1688	33922.48015
1689	33914.98481
1690	33908.6101
1691	33900.10453
1692	33891.55618
1693	33885.45925
1694	33878.06625
1695	33868.55618
1696	33862.92257
1697	33855.22441
1698	33849.54153
1699	33843.7207
1700	33836.35859
1701	33831.17134
1702	33822.14406
1703	33814.1709
1704	33806.11638
1705	33798.15704
1706	33792.31272
1707	33786.30241
1708	33780.8268
1709	33772.88876
1710	33767.8683
1711	33763.25435
1712	33753.90228
1713	33745.64605
1714	33738.20518
1715	33732.89487
1716	33726.26834
1717	33720.1531
1718	33714.25742
1719	33708.61336
1720	33701.90544
1721	33694.72422
1722	33687.6247
1723	33680.55001
1724	33673.08605
1725	33665.91749
1726	33657.0842
1727	33649.47255
1728	33643.3587
1729	33636.71687
1730	33629.7335
1731	33621.85823
1732	33615.16476
1733	33608.55273
1734	33601.93503
1735	33595.80798
1736	33590.25332
1737	33584.64518
1738	33579.69386
1739	33573.17979
1740	33567.36184
1741	33560.08004
1742	33554.40051
1743	33547.34249
1744	33540.76999
1745	33534.38825
1746	33528.20012
1747	33522.34044
1748	33515.04201
1749	33507.53066
1750	33500.24478
1751	33493.2248
1752	33487.41003
1753	33481.20096
1754	33473.96819
1755	33468.68196
1756	33463.49353
1757	33457.22567
1758	33450.34927
1759	33442.2897
1760	33434.90529
1761	33429.24501
1762	33421.024
1763	33414.31453
1764	33406.31814
1765	33398.78714
1766	33391.60097
1767	33384.01214
1768	33379.19948
1769	33373.9091
1770	33367.07906
1771	33360.92333
1772	33355.70111
1773	33349.79463
1774	33344.75526
1775	33337.40479
1776	33328.03422
1777	33321.49596
1778	33315.85885
1779	33310.27072
1780	33303.98101
1781	33296.05164
1782	33290.70362
1783	33284.98324
1784	33280.58722
1785	33272.45415
1786	33267.08509
1787	33260.04818
1788	33254.12664
1789	33246.79386
1790	33241.48884
1791	33234.29025
1792	33228.31631
1793	33220.9664
1794	33212.94442
1795	33207.52237
1796	33200.43605
1797	33193.23777
1798	33185.9626
1799	33178.65853
1800	33170.28458
1801	33163.84417
1802	33157.85538
1803	33150.5108
1804	33141.8126
1805	33135.99142
1806	33130.60305
1807	33122.38527
1808	33116.37261
1809	33106.09543
1810	33097.7652
1811	33089.15345
1812	33082.47274
1813	33075.47157
1814	33067.88977
1815	33060.19711
1816	33054.81825
1817	33050.47052
1818	33045.35326
1819	33038.93542
1820	33033.20641
1821	33027.41694
1822	33020.27053
1823	33011.7286
1824	33004.89874
1825	32999.4535
1826	32995.03273
1827	32988.56664
1828	32982.1368
1829	32975.42512
1830	32970.12131
1831	32962.48254
1832	32952.88291
1833	32946.97181
1834	32940.53422
1835	32934.76263
1836	32926.35979
1837	32921.1642
1838	32911.23245
1839	32905.25615
1840	32899.46822
1841	32890.92604
1842	32883.91131
1843	32878.27341
1844	32870.73389
1845	32863.61188
1846	32857.14542
1847	32851.80381
1848	32844.33608
1849	32836.43568
1850	32831.83472
1851	32826.77788
1852	32821.0066
1853	32813.85906
1854	32807.63186
1855	32800.26942
1856	32793.90799
1857	32785.90325
1858	32781.90241
1859	32774.662
1860	32768.96696
1861	32765.35487
1862	32757.21362
1863	32749.60232
1864	32742.48844
1865	32736.3847
1866	32730.10867
1867	32723.84506
1868	32717.39268
1869	32709.63082
1870	32705.17777
1871	32698.26911
1872	32689.97589
1873	32683.85203
1874	32677.1893
1875	32671.90504
1876	32664.89478
1877	32658.44201
1878	32651.83123
1879	32646.35918
1880	32635.44339
1881	32630.69433
1882	32625.95965
1883	32615.91524
1884	32609.64077
1885	32603.88349
1886	32597.45483
1887	32591.36179
1888	32584.76496
1889	32579.38063
1890	32572.81076
1891	32567.65278
1892	32559.66864
1893	32551.48376
1894	32544.72872
1895	32538.96131
1896	32533.41894
1897	32528.28753
1898	32521.82811
1899	32514.76332
1900	32505.2278
1901	32496.04204
1902	32491.08512
1903	32483.77982
1904	32476.78295
1905	32469.01373
1906	32463.39206
1907	32457.91759
1908	32451.98371
1909	32446.11987
1910	32440.46806
1911	32433.4085
1912	32426.48904
1913	32418.72205
1914	32412.66952
1915	32403.97143
1916	32399.62191
1917	32394.83629
1918	32387.46187
1919	32380.1559
1920	32374.63965
1921	32369.09413
1922	32361.43091
1923	32353.39484
1924	32345.84429
1925	32340.83318
1926	32335.97796
1927	32329.10056
1928	32320.58719
1929	32312.93373
1930	32308.04569
1931	32302.08314
1932	32295.7281
1933	32289.60871
1934	32282.46538
1935	32274.61988
1936	32267.59568
1937	32260.66809
1938	32253.90837
1939	32249.19835
1940	32244.15944
1941	32239.38695
1942	32233.09577
1943	32225.98014
1944	32219.23535
1945	32213.80851
1946	32206.97622
1947	32199.98071
1948	32192.6298
1949	32184.56125
1950	32177.58428
1951	32171.14589
1952	32163.27219
1953	32159.28215
1954	32152.71516
1955	32147.39182
1956	32140.46364
1957	32135.5067
1958	32129.7702
1959	32122.19327
1960	32115.76505
1961	32110.60133
1962	32103.94359
1963	32099.19994
1964	32092.92138
1965	32085.80486
1966	32080.20793
1967	32072.57998
1968	32065.57999
1969	32059.53566
1970	32052.8086
1971	32045.22327
1972	32040.22858
1973	32032.9627
1974	32023.29508
1975	32018.40894
1976	32013.12051
1977	32006.38826
1978	32003.15207
1979	31994.36758
1980	31988.54115
1981	31981.83831
1982	31976.91704
1983	31970.49089
1984	31963.24082
1985	31955.37309
1986	31951.23272
1987	31946.26403
1988	31939.32365
1989	31935.54774
1990	31928.5547
1991	31923.95016
1992	31916.31335
1993	31911.85002
1994	31907.44514
1995	31901.09294
1996	31896.83031
1997	31891.76351
1998	31886.31476
1999	31878.6829
2000	31871.55963
2001	31867.13429
2002	31863.20677
2003	31858.09631
2004	31849.93574
2005	31843.64622
2006	31837.80271
2007	31829.42419
2008	31823.46469
2009	31818.59664
2010	31811.54819
2011	31806.76379
2012	31801.10398
2013	31793.4555
2014	31787.19736
2015	31781.22529
2016	31775.15419
2017	31767.1614
2018	31762.85479
2019	31755.38824
2020	31748.70622
2021	31742.74089
2022	31736.1353
2023	31729.34699
2024	31724.92752
2025	31719.29719
2026	31712.07964
2027	31705.59313
2028	31697.23364
2029	31691.89733
2030	31685.5121
2031	31677.37125
2032	31668.90872
2033	31663.52997
2034	31656.48906
2035	31652.48224
2036	31647.59466
2037	31640.60295
2038	31633.9766
2039	31626.5218
2040	31621.45248
2041	31614.59047
2042	31605.34791
2043	31597.73343
2044	31590.90252
2045	31583.66362
2046	31578.7551
2047	31573.73213
2048	31568.3849
2049	31559.52854
2050	31553.03045
2051	31547.50907
2052	31540.31316
2053	31535.69855
2054	31530.65694
2055	31524.0116
2056	31516.58476
2057	31510.31689
2058	31504.901
2059	31500.42979
2060	31494.85952
2061	31488.0803
2062	31483.23037
2063	31476.49217
2064	31468.44517
2065	31463.06408
2066	31455.58412
2067	31449.46436
2068	31444.08394
2069	31437.44668
2070	31432.6066
2071	31426.04198
2072	31421.02039
2073	31414.24976
2074	31406.58535
2075	31401.37883
2076	31394.83328
2077	31388.77845
2078	31382.48635
2079	31376.50899
2080	31370.734
2081	31364.65747
2082	31359.46452
2083	31353.82265
2084	31345.23417
2085	31340.55057
2086	31334.5925
2087	31328.10454
2088	31322.16698
2089	31316.96503
2090	31311.35292
2091	31305.81502
2092	31300.85542
2093	31294.55468
2094	31289.5757
2095	31280.76098
2096	31275.51639
2097	31269.61829
2098	31264.62105
2099	31259.48817
2100	31254.7732
2101	31250.5591
2102	31246.3738
2103	31241.55039
2104	31235.86467
2105	31228.32263
2106	31223.65389
2107	31218.45823
2108	31211.89258
2109	31205.33496
2110	31199.09581
2111	31190.5211
2112	31185.44287
2113	31178.96005
2114	31174.40541
2115	31169.03752
2116	31163.61003
2117	31159.1486
2118	31152.00853
2119	31146.50404
2120	31139.71983
2121	31134.59075
2122	31128.02861
2123	31123.13521
2124	31116.12096
2125	31111.79654
2126	31104.98147
2127	31099.13529
2128	31092.85903
2129	31084.83236
2130	31079.28179
2131	31073.80034
2132	31068.82872
2133	31062.8926
2134	31058.01775
2135	31053.45599
2136	31046.05022
2137	31039.97273
2138	31034.99278
2139	31029.44405
2140	31022.8542
2141	31017.8448
2142	31011.31196
2143	31005.30676
2144	31000.30922
2145	30993.68474
2146	30985.23178
2147	30980.00148
2148	30975.01435
2149	30969.34014
2150	30963.20467
2151	30958.83196
2152	30953.0957
2153	30945.95202
2154	30938.4323
2155	30932.28828
2156	30927.92438
2157	30922.15776
2158	30917.68902
2159	30912.39449
2160	30907.30047
2161	30902.88903
2162	30896.12617
2163	30890.71623
2164	30884.97456
2165	30880.09013
2166	30872.72885
2167	30867.68793
2168	30860.64649
2169	30854.97588
2170	30849.85879
2171	30844.19366
2172	30837.70167
2173	30831.59546
2174	30826.21303
2175	30819.52668
2176	30815.3369
2177	30810.09784
2178	30804.64818
2179	30797.08799
2180	30790.61778
2181	30787.74606
2182	30781.64127
2183	30775.22092
2184	30768.98855
2185	30763.29812
2186	30757.59038
2187	30751.03147
2188	30746.42021
2189	30741.608
2190	30736.28303
2191	30730.56973
2192	30724.63213
2193	30717.28452
2194	30710.49142
2195	30703.88941
2196	30699.42311
2197	30694.2536
2198	30688.70013
2199	30683.11991
2200	30678.58459
2201	30671.67374
2202	30666.08687
2203	30659.81805
2204	30655.16481
2205	30647.45508
2206	30642.93211
2207	30637.42258
2208	30631.21239
2209	30627.02501
2210	30622.08206
2211	30616.39926
2212	30610.48755
2213	30605.75139
2214	30601.15188
2215	30594.74399
2216	30589.21106
2217	30583.7898
2218	30579.84308
2219	30574.64477
2220	30569.51527
2221	30564.34452
2222	30558.84538
2223	30553.14027
2224	30545.72848
2225	30540.71367
2226	30535.12021
2227	30529.39982
2228	30523.04184
2229	30519.27323
2230	30514.20002
2231	30507.84672
2232	30501.50275
2233	30495.70829
2234	30490.0116
2235	30484.64876
2236	30479.67249
2237	30474.41019
2238	30469.49119
2239	30464.67421
2240	30458.98421
2241	30452.06876
2242	30446.58068
2243	30441.45877
2244	30436.02522
2245	30428.19291
2246	30423.60438
2247	30416.81605
2248	30410.71319
2249	30404.32687
2250	30399.42423
2251	30395.09662
2252	30390.9434
2253	30387.06623
2254	30380.95934
2255	30375.14772
2256	30371.05252
2257	30366.32588
2258	30361.30204
2259	30354.52669
2260	30350.37698
2261	30345.7001
2262	30339.88598
2263	30334.35496
2264	30329.77306
2265	30323.64191
2266	30317.23646
2267	30311.42469
2268	30307.23781
2269	30300.9781
2270	30294.33038
2271	30290.41845
2272	30285.51781
2273	30281.59538
2274	30275.68002
2275	30269.62048
2276	30265.47448
2277	30260.39596
2278	30254.82898
2279	30247.6755
2280	30244.11303
2281	30239.13142
2282	30234.84192
2283	30231.08222
2284	30227.28331
2285	30220.26628
2286	30215.24849
2287	30209.00083
2288	30204.34276
2289	30200.53005
2290	30194.15722
2291	30187.36413
2292	30182.06223
2293	30175.90609
2294	30171.53256
2295	30167.0744
2296	30162.21298
2297	30157.57625
2298	30150.19172
2299	30144.07418
2300	30138.34218
2301	30134.01232
2302	30127.81395
2303	30124.32625
2304	30116.93251
2305	30111.03846
2306	30101.40703
2307	30094.12765
2308	30087.35678
2309	30082.64358
2310	30075.06033
2311	30070.31251
2312	30065.94399
2313	30059.66699
2314	30053.78129
2315	30046.91137
2316	30042.15979
2317	30037.98035
2318	30031.43923
2319	30023.82255
2320	30018.70668
2321	30013.54171
2322	30007.85713
2323	30001.52075
2324	29994.07398
2325	29989.44332
2326	29982.76138
2327	29979.23408
2328	29973.41415
2329	29967.76756
2330	29961.93022
2331	29958.24363
2332	29953.04398
2333	29946.68805
2334	29941.22458
2335	29935.86013
2336	29930.18382
2337	29924.66376
2338	29920.19182
2339	29915.80377
2340	29910.3795
2341	29905.60149
2342	29900.41651
2343	29893.9985
2344	29886.3194
2345	29881.0634
2346	29876.32205
2347	29870.32334
2348	29866.04868
2349	29859.43869
2350	29854.87484
2351	29850.33405
2352	29846.53918
2353	29837.65371
2354	29832.82164
2355	29827.07029
2356	29822.52547
2357	29817.94439
2358	29814.03989
2359	29808.32782
2360	29800.92702
2361	29797.17023
2362	29792.99646
2363	29788.62269
2364	29782.94599
2365	29775.27254
2366	29768.63108
2367	29762.16009
2368	29758.18805
2369	29753.59673
2370	29747.62178
2371	29742.41265
2372	29737.82304
2373	29734.62168
2374	29728.30751
2375	29722.45018
2376	29718.05728
2377	29710.69994
2378	29705.22809
2379	29699.1396
2380	29693.83286
2381	29687.90756
2382	29681.10095
2383	29676.24446
2384	29672.32917
2385	29666.3391
2386	29659.8961
2387	29656.01104
2388	29649.14728
2389	29640.36675
2390	29634.34705
2391	29628.69753
2392	29623.21322
2393	29618.94723
2394	29614.05351
2395	29609.21924
2396	29603.31254
2397	29598.85623
2398	29594.18373
2399	29588.06946
2400	29583.95666
2401	29578.21533
2402	29573.59672
2403	29569.64292
2404	29565.2562
2405	29559.85587
2406	29554.68906
2407	29547.88758
2408	29544.15148
2409	29539.10396
2410	29532.90959
2411	29528.29689
2412	29523.1544
2413	29518.28411
2414	29513.85034
2415	29509.53595
2416	29505.10379
2417	29500.32833
2418	29496.45515
2419	29489.0455
2420	29483.16307
2421	29477.95274
2422	29472.05779
2423	29466.22322
2424	29460.22976
2425	29452.38508
2426	29448.78958
2427	29441.94717
2428	29435.00894
2429	29430.98488
2430	29425.92609
2431	29419.18172
2432	29415.20423
2433	29408.38654
2434	29402.77643
2435	29395.48188
2436	29390.31187
2437	29386.09625
2438	29380.9672
2439	29375.50491
2440	29370.09757
2441	29364.67088
2442	29359.55391
2443	29355.80169
2444	29350.93627
2445	29344.33948
2446	29339.7698
2447	29333.15627
2448	29328.56431
2449	29325.45347
2450	29321.86006
2451	29317.11092
2452	29312.50622
2453	29307.96754
2454	29304.52987
2455	29299.55003
2456	29294.34141
2457	29289.16052
2458	29283.18912
2459	29278.04622
2460	29273.90099
2461	29266.96377
2462	29261.6966
2463	29256.2027
2464	29251.58198
2465	29247.12977
2466	29242.6734
2467	29236.86442
2468	29233.80158
2469	29227.98429
2470	29221.45544
2471	29214.94616
2472	29210.339
2473	29206.40261
2474	29201.71601
2475	29195.61386
2476	29190.52179
2477	29184.51296
2478	29180.54241
2479	29175.82998
2480	29170.47105
2481	29166.28453
2482	29162.11092
2483	29157.04396
2484	29152.85596
2485	29148.09662
2486	29142.91138
2487	29137.98934
2488	29132.2428
2489	29128.15586
2490	29123.36809
2491	29118.94926
2492	29112.24952
2493	29108.54059
2494	29103.37291
2495	29098.59143
2496	29093.57019
2497	29089.7465
2498	29084.49471
2499	29080.24846
2500	29075.77807
2501	29070.69622
2502	29065.31944
2503	29059.74319
2504	29054.77224
2505	29048.05613
2506	29041.27457
2507	29036.52318
2508	29031.56825
2509	29027.43332
2510	29021.66038
2511	29017.01819
2512	29013.8137
2513	29008.07834
2514	29001.16194
2515	28995.98985
2516	28991.1745
2517	28985.72262
2518	28981.38121
2519	28976.25927
2520	28970.44784
2521	28965.80444
2522	28959.5595
2523	28954.76871
2524	28949.50637
2525	28945.74817
2526	28941.22039
2527	28935.78892
2528	28930.6872
2529	28926.4021
2530	28922.25883
2531	28914.41838
2532	28909.42663
2533	28904.90397
2534	28899.33838
2535	28893.72062
2536	28888.45589
2537	28884.18726
2538	28878.59679
2539	28874.3497
2540	28869.13154
2541	28864.3257
2542	28860.83089
2543	28856.05718
2544	28851.97971
2545	28847.1696
2546	28842.2257
2547	28837.1666
2548	28831.98477
2549	28825.80474
2550	28820.1624
2551	28814.79878
2552	28810.47171
2553	28806.74036
2554	28803.10137
2555	28797.28879
2556	28793.09643
2557	28786.77175
2558	28782.65519
2559	28778.86706
2560	28775.03147
2561	28768.62313
2562	28762.80745
2563	28757.71764
2564	28751.06262
2565	28747.69335
2566	28741.68894
2567	28737.6085
2568	28732.95944
2569	28727.08594
2570	28722.64185
2571	28716.03624
2572	28711.9846
2573	28707.02266
2574	28701.48405
2575	28695.12783
2576	28690.87315
2577	28685.8022
2578	28681.96462
2579	28675.40257
2580	28671.58255
2581	28666.64205
2582	28662.10327
2583	28658.23209
2584	28653.78678
2585	28649.56046
2586	28645.86796
2587	28639.24197
2588	28635.46342
2589	28627.66259
2590	28621.52317
2591	28616.76382
2592	28611.61175
2593	28606.09365
2594	28599.92184
2595	28595.08747
2596	28591.70429
2597	28587.20394
2598	28582.47438
2599	28577.69039
2600	28572.76154
2601	28567.9487
2602	28563.57954
2603	28559.6487
2604	28555.00452
2605	28548.99282
2606	28544.77536
2607	28537.63462
2608	28533.06636
2609	28526.25235
2610	28520.06496
2611	28515.91908
2612	28511.02899
2613	28504.52591
2614	28499.45256
2615	28492.91896
2616	28488.84632
2617	28481.08999
2618	28473.78951
2619	28468.29896
2620	28463.98081
2621	28458.19636
2622	28454.68119
2623	28449.64406
2624	28446.24535
2625	28441.18765
2626	28436.46893
2627	28430.05133
2628	28423.66383
2629	28416.87072
2630	28411.95125
2631	28406.70293
2632	28401.66785
2633	28396.88588
2634	28391.70011
2635	28385.93015
2636	28380.26777
2637	28376.37744
2638	28370.48215
2639	28365.56779
2640	28360.21727
2641	28356.04701
2642	28350.64913
2643	28345.88819
2644	28341.47605
2645	28336.60024
2646	28329.62631
2647	28324.50327
2648	28319.68365
2649	28313.31441
2650	28307.90116
2651	28302.53612
2652	28297.7169
2653	28292.26605
2654	28287.90729
2655	28282.2375
2656	28277.34827
2657	28270.61623
2658	28266.51702
2659	28262.89376
2660	28258.05174
2661	28254.06203
2662	28250.62766
2663	28246.33652
2664	28242.27569
2665	28238.04847
2666	28231.19697
2667	28226.41318
2668	28221.95841
2669	28216.5283
2670	28210.18633
2671	28205.42749
2672	28201.34466
2673	28196.4595
2674	28191.98792
2675	28187.21551
2676	28181.55205
2677	28177.71209
2678	28172.43553
2679	28164.84381
2680	28160.37048
2681	28155.40787
2682	28150.5149
2683	28147.14309
2684	28139.85638
2685	28136.16396
2686	28130.13091
2687	28124.0207
2688	28120.39896
2689	28114.67385
2690	28108.59894
2691	28103.54609
2692	28098.01809
2693	28092.89461
2694	28089.30887
2695	28085.96582
2696	28080.83746
2697	28076.32167
2698	28072.40703
2699	28067.1144
2700	28062.70028
2701	28060.21095
2702	28056.38728
2703	28051.97484
2704	28047.19746
2705	28041.90833
2706	28038.19821
2707	28033.90649
2708	28029.90484
2709	28025.12952
2710	28019.95475
2711	28015.5619
2712	28010.68524
2713	28004.25979
2714	27999.51904
2715	27993.74435
2716	27987.86056
2717	27984.29179
2718	27979.99456
2719	27974.88184
2720	27969.99357
2721	27964.94714
2722	27961.15168
2723	27956.6609
2724	27951.84957
2725	27946.59129
2726	27942.14616
2727	27936.58741
2728	27930.32164
2729	27925.70258
2730	27921.02959
2731	27916.26306
2732	27911.9394
2733	27907.9427
2734	27903.43902
2735	27898.45834
2736	27893.96668
2737	27889.21542
2738	27885.7093
2739	27881.5151
2740	27876.61036
2741	27870.72083
2742	27866.50181
2743	27861.99654
2744	27856.06072
2745	27849.644
2746	27843.65149
2747	27840.1728
2748	27836.21259
2749	27831.04364
2750	27825.76815
2751	27819.15181
2752	27815.65292
2753	27810.79197
2754	27805.79377
2755	27801.4459
2756	27796.27749
2757	27790.47584
2758	27786.60014
2759	27781.18375
2760	27777.47543
2761	27773.46938
2762	27767.23407
2763	27762.85347
2764	27757.75313
2765	27753.44769
2766	27747.62503
2767	27742.81259
2768	27736.925
2769	27731.07604
2770	27724.79105
2771	27718.82576
2772	27716.14389
2773	27711.28748
2774	27705.59094
2775	27699.31054
2776	27694.60975
2777	27688.99325
2778	27685.20995
2779	27678.31863
2780	27672.38032
2781	27668.50901
2782	27664.0165
2783	27658.90614
2784	27654.10319
2785	27649.9025
2786	27644.90452
2787	27640.61408
2788	27635.89982
2789	27632.32985
2790	27627.64488
2791	27622.81333
2792	27618.35023
2793	27614.615
2794	27608.41972
2795	27604.35084
2796	27600.32014
2797	27596.04933
2798	27591.5052
2799	27588.30157
2800	27583.41795
2801	27578.01515
2802	27573.61005
2803	27569.16068
2804	27565.84433
2805	27561.48437
2806	27556.98011
2807	27552.59503
2808	27547.89925
2809	27543.03496
2810	27538.91075
2811	27533.77115
2812	27529.02589
2813	27524.54682
2814	27520.76137
2815	27515.47225
2816	27512.11611
2817	27505.63052
2818	27500.7381
2819	27496.45749
2820	27491.08078
2821	27486.67502
2822	27482.48444
2823	27477.91202
2824	27474.5067
2825	27468.55423
2826	27463.82696
2827	27459.46176
2828	27453.62199
2829	27449.03479
2830	27442.50757
2831	27438.03988
2832	27433.74688
2833	27428.93342
2834	27424.46981
2835	27419.7981
2836	27415.11732
2837	27409.40363
2838	27406.14966
2839	27401.79121
2840	27397.19868
2841	27393.07936
2842	27387.42053
2843	27384.01253
2844	27379.59095
2845	27375.13128
2846	27370.75648
2847	27366.92016
2848	27363.11169
2849	27359.40617
2850	27355.18672
2851	27351.62375
2852	27347.11007
2853	27341.72829
2854	27337.45269
2855	27333.55514
2856	27328.39834
2857	27324.09344
2858	27318.45023
2859	27312.10814
2860	27307.24637
2861	27302.01467
2862	27297.18459
2863	27293.05868
2864	27289.58464
2865	27286.8564
2866	27282.05105
2867	27277.5903
2868	27273.73686
2869	27268.60756
2870	27263.83565
2871	27259.9099
2872	27254.54118
2873	27248.33281
2874	27242.84301
2875	27239.22189
2876	27235.47483
2877	27230.71269
2878	27224.90736
2879	27221.88142
2880	27216.31646
2881	27211.97218
2882	27207.08536
2883	27203.1538
2884	27198.90963
2885	27194.40833
2886	27190.58896
2887	27186.17349
2888	27182.00816
2889	27177.08719
2890	27171.42974
2891	27167.86989
2892	27163.10829
2893	27158.15206
2894	27151.77838
2895	27146.84075
2896	27143.26303
2897	27138.70694
2898	27132.45707
2899	27127.82911
2900	27123.58314
2901	27120.98138
2902	27115.69396
2903	27110.03814
2904	27106.14035
2905	27102.73386
2906	27095.9153
2907	27093.07364
2908	27088.61687
2909	27084.40939
2910	27080.25685
2911	27075.74746
2912	27070.93878
2913	27066.19329
2914	27061.89704
2915	27057.4346
2916	27054.37362
2917	27051.42509
2918	27047.04703
2919	27041.61818
2920	27038.19245
2921	27031.00685
2922	27027.23393
2923	27023.17088
2924	27017.49678
2925	27013.40421
2926	27008.55679
2927	27003.72801
2928	26999.3148
2929	26995.01031
2930	26989.92047
2931	26985.21126
2932	26980.70392
2933	26975.26702
2934	26971.82212
2935	26968.34302
2936	26963.62395
2937	26958.23808
2938	26954.28464
2939	26950.08827
2940	26946.12007
2941	26943.04562
2942	26939.64238
2943	26936.09471
2944	26932.23976
2945	26926.72366
2946	26922.6345
2947	26917.41289
2948	26913.02948
2949	26907.71961
2950	26903.83968
2951	26899.61054
2952	26894.87219
2953	26889.20836
2954	26885.66851
2955	26880.61523
2956	26875.8728
2957	26871.12511
2958	26865.6319
2959	26861.16379
2960	26856.13401
2961	26851.71487
2962	26848.21816
2963	26843.48253
2964	26839.53288
2965	26834.45065
2966	26829.19553
2967	26825.92869
2968	26821.18182
2969	26817.26811
2970	26813.19685
2971	26808.90533
2972	26803.32146
2973	26799.74577
2974	26795.75356
2975	26791.38566
2976	26787.11152
2977	26783.21282
2978	26778.81838
2979	26774.07206
2980	26767.35491
2981	26761.57556
2982	26754.49848
2983	26750.27033
2984	26747.11528
2985	26743.68126
2986	26738.48363
2987	26734.73417
2988	26730.6029
2989	26725.28859
2990	26720.62455
2991	26715.60851
2992	26710.50236
2993	26706.524
2994	26702.77521
2995	26698.43156
2996	26694.43913
2997	26689.36293
2998	26686.4662
2999	26682.42086
3000	26678.06596
3001	26673.70855
3002	26667.61272
3003	26663.1411
3004	26657.99766
3005	26653.21141
3006	26649.64711
3007	26645.10184
3008	26639.96906
3009	26634.34621
3010	26629.83716
3011	26626.53469
3012	26621.82792
3013	26617.72613
3014	26613.88644
3015	26609.57638
3016	26606.14229
3017	26601.78346
3018	26595.33868
3019	26589.37192
3020	26585.64991
3021	26581.49928
3022	26576.91771
3023	26572.45732
3024	26568.43213
3025	26565.29215
3026	26561.86768
3027	26556.86244
3028	26553.96382
3029	26549.67432
3030	26546.81241
3031	26541.94685
3032	26539.03651
3033	26533.33594
3034	26528.39931
3035	26524.6076
3036	26519.37187
3037	26514.12072
3038	26510.21299
3039	26507.27174
3040	26503.27878
3041	26499.07754
3042	26494.63102
3043	26490.23831
3044	26485.51246
3045	26480.12501
3046	26475.17763
3047	26470.46696
3048	26466.57249
3049	26462.78037
3050	26459.42214
3051	26454.67718
3052	26450.28255
3053	26446.74182
3054	26442.22939
3055	26438.01221
3056	26432.18902
3057	26428.9424
3058	26424.98546
3059	26421.76735
3060	26418.8774
3061	26415.43067
3062	26411.34487
3063	26407.08548
3064	26402.36577
3065	26398.5288
3066	26394.73206
3067	26388.97914
3068	26383.46329
3069	26378.78734
3070	26374.81819
3071	26370.60538
3072	26366.63334
3073	26361.40465
3074	26357.00038
3075	26353.46023
3076	26348.05832
3077	26345.32615
3078	26341.01523
3079	26335.64027
3080	26332.06914
3081	26328.43337
3082	26324.1339
3083	26317.99174
3084	26313.73169
3085	26310.92
3086	26305.48637
3087	26301.42543
3088	26296.78387
3089	26292.16148
3090	26288.38108
3091	26284.29898
3092	26280.0604
3093	26275.48133
3094	26270.42494
3095	26265.97619
3096	26261.05289
3097	26257.75471
3098	26253.86275
3099	26250.37599
3100	26246.07118
3101	26241.75762
3102	26237.85616
3103	26234.3989
3104	26230.29704
3105	26226.54728
3106	26220.94676
3107	26216.99529
3108	26211.61641
3109	26207.71305
3110	26203.92098
3111	26199.45447
3112	26195.32062
3113	26192.50848
3114	26188.01109
3115	26183.5353
3116	26178.71282
3117	26174.25908
3118	26170.5177
3119	26166.90556
3120	26163.51573
3121	26159.36279
3122	26155.33059
3123	26150.62342
3124	26145.43323
3125	26141.88965
3126	26137.38018
3127	26132.89736
3128	26129.74186
3129	26124.48009
3130	26119.64021
3131	26113.72647
3132	26109.24461
3133	26106.61374
3134	26102.18084
3135	26098.81137
3136	26094.38255
3137	26088.38343
3138	26084.84086
3139	26080.04388
3140	26076.71482
3141	26072.28217
3142	26067.55097
3143	26063.44924
3144	26059.86254
3145	26055.0493
3146	26050.57185
3147	26044.68204
3148	26041.54031
3149	26036.73677
3150	26033.01633
3151	26029.43011
3152	26024.54366
3153	26021.32723
3154	26017.28447
3155	26014.32734
3156	26011.23571
3157	26005.95724
3158	26000.23955
3159	25996.34366
3160	25992.13836
3161	25988.27891
3162	25983.67932
3163	25980.46545
3164	25976.87884
3165	25973.39633
3166	25967.80068
3167	25963.81067
3168	25958.02839
3169	25955.61667
3170	25950.97356
3171	25946.3177
3172	25942.24863
3173	25938.52322
3174	25934.94009
3175	25929.62095
3176	25924.80977
3177	25920.06675
3178	25917.53441
3179	25912.21657
3180	25906.75864
3181	25903.72416
3182	25899.73137
3183	25896.52044
3184	25891.58743
3185	25888.35617
3186	25885.0171
3187	25881.22645
3188	25877.03615
3189	25874.55387
3190	25868.74926
3191	25863.45278
3192	25860.02224
3193	25855.36506
3194	25852.05515
3195	25849.23974
3196	25845.20118
3197	25839.24161
3198	25836.33589
3199	25833.57726
3200	25828.53147
3201	25823.48524
3202	25819.59246
3203	25815.75262
3204	25811.21173
3205	25807.11587
3206	25802.9614
3207	25799.77957
3208	25796.51038
3209	25792.00523
3210	25788.66935
3211	25784.65696
3212	25781.64431
3213	25778.32533
3214	25773.26663
3215	25768.91389
3216	25764.37792
3217	25761.95322
3218	25757.30387
3219	25753.7556
3220	25749.62257
