iter	Passed	Remaining
1689	6981	9542
1690	6984	9537
1691	6988	9532
1692	6991	9527
1693	6995	9523
1694	6998	9517
1695	7002	9513
1696	7005	9507
1697	7009	9502
1698	7012	9497
1699	7016	9493
1700	7019	9487
1701	7023	9483
1702	7027	9478
1703	7031	9474
1704	7035	9469
1705	7038	9464
1706	7042	9460
1707	7045	9454
1708	7049	9450
1709	7052	9445
1710	7056	9440
1711	7059	9435
1712	7063	9430
1713	7066	9425
1714	7070	9420
1715	7073	9415
1716	7077	9410
1717	7081	9405
1718	7085	9401
1719	7089	9398
1720	7094	9394
1721	7097	9389
1722	7100	9384
1723	7104	9379
1724	7108	9374
1725	7112	9370
1726	7115	9365
1727	7119	9360
1728	7122	9355
1729	7126	9350
1730	7130	9346
1731	7133	9341
1732	7138	9337
1733	7141	9332
1734	7145	9328
1735	7148	9323
1736	7153	9319
1737	7157	9315
1738	7161	9310
1739	7165	9306
1740	7169	9302
1741	7173	9298
1742	7177	9294
1743	7181	9289
1744	7185	9285
1745	7189	9280
1746	7193	9277
1747	7196	9271
1748	7201	9268
1749	7205	9264
1750	7209	9259
1751	7213	9256
1752	7217	9251
1753	7221	9247
1754	7226	9243
1755	7229	9238
1756	7233	9234
1757	7236	9229
1758	7241	9225
1759	7244	9220
1760	7248	9216
1761	7252	9212
1762	7257	9208
1763	7261	9204
1764	7264	9199
1765	7269	9195
1766	7273	9191
1767	7277	9186
1768	7281	9182
1769	7284	9177
1770	7289	9174
1771	7292	9169
1772	7297	9165
1773	7301	9162
1774	7305	9158
1775	7310	9154
1776	7315	9151
1777	7319	9146
1778	7323	9143
1779	7327	9138
1780	7331	9134
1781	7335	9130
1782	7339	9125
1783	7343	9122
1784	7347	9117
1785	7351	9113
1786	7355	9109
1787	7359	9104
1788	7364	9101
1789	7367	9096
1790	7371	9092
1791	7375	9087
1792	7379	9083
1793	7384	9079
1794	7388	9076
1795	7392	9071
1796	7396	9068
1797	7400	9063
1798	7405	9059
1799	7408	9055
1800	7412	9051
1801	7416	9046
1802	7420	9042
1803	7424	9038
1804	7428	9033
1805	7432	9029
1806	7436	9025
1807	7440	9020
1808	7444	9016
1809	7448	9012
1810	7453	9008
1811	7457	9004
1812	7460	9000
1813	7465	8995
1814	7468	8991
1815	7473	8987
1816	7476	8982
1817	7480	8978
1818	7483	8973
1819	7488	8969
1820	7492	8966
1821	7496	8960
1822	7500	8957
1823	7504	8953
1824	7508	8948
1825	7512	8944
1826	7516	8939
1827	7520	8936
1828	7524	8931
1829	7528	8927
1830	7532	8922
1831	7535	8918
1832	7540	8914
1833	7543	8909
1834	7548	8905
1835	7552	8902
1836	7556	8897
1837	7560	8893
1838	7564	8889
1839	7569	8885
1840	7573	8881
1841	7577	8877
1842	7582	8874
1843	7586	8870
1844	7590	8865
1845	7594	8861
1846	7598	8857
1847	7602	8853
1848	7606	8848
1849	7610	8844
1850	7614	8840
1851	7618	8835
1852	7622	8832
1853	7626	8828
1854	7630	8823
1855	7635	8819
1856	7638	8815
1857	7643	8811
1858	7647	8807
1859	7650	8802
1860	7654	8798
1861	7658	8793
1862	7663	8790
1863	7667	8786
1864	7671	8781
1865	7675	8777
1866	7678	8772
1867	7683	8769
1868	7687	8764
1869	7691	8760
1870	7694	8756
1871	7698	8751
1872	7703	8748
1873	7706	8742
1874	7711	8739
1875	7715	8735
1876	7719	8730
1877	7723	8726
1878	7726	8722
1879	7731	8718
1880	7735	8714
1881	7739	8710
1882	7743	8705
1883	7747	8701
1884	7751	8697
1885	7754	8692
1886	7759	8688
1887	7763	8684
1888	7766	8679
1889	7770	8675
1890	7774	8670
1891	7779	8667
1892	7782	8662
1893	7786	8658
1894	7790	8654
1895	7794	8649
1896	7799	8646
1897	7802	8641
1898	7806	8637
1899	7810	8633
1900	7814	8628
1901	7819	8625
1902	7822	8620
1903	7827	8616
1904	7831	8612
1905	7835	8608
1906	7839	8604
1907	7843	8599
1908	7847	8595
1909	7851	8591
1910	7854	8586
1911	7859	8582
1912	7862	8577
1913	7867	8574
1914	7870	8569
1915	7874	8565
1916	7878	8560
1917	7882	8556
1918	7886	8552
1919	7890	8547
1920	7894	8543
1921	7898	8539
1922	7902	8535
1923	7906	8531
1924	7910	8526
1925	7915	8523
1926	7919	8518
1927	7923	8514
1928	7927	8511
1929	7931	8506
1930	7935	8502
1931	7938	8497
1932	7942	8493
1933	7946	8489
1934	7950	8484
1935	7954	8480
1936	7958	8475
1937	7962	8472
1938	7966	8468
1939	7970	8463
1940	7974	8459
1941	7978	8455
1942	7983	8451
1943	7986	8446
1944	7990	8442
1945	7995	8438
1946	7999	8434
1947	8004	8431
1948	8008	8427
1949	8012	8423
1950	8017	8419
1951	8021	8415
1952	8025	8411
1953	8029	8407
1954	8032	8402
1955	8037	8398
1956	8040	8393
1957	8044	8389
1958	8048	8385
1959	8051	8380
1960	8056	8376
1961	8060	8372
1962	8064	8368
1963	8068	8364
1964	8072	8360
1965	8076	8356
1966	8080	8351
1967	8084	8347
1968	8089	8343
1969	8093	8339
1970	8097	8336
1971	8101	8331
1972	8105	8327
1973	8110	8324
1974	8114	8319
1975	8118	8316
1976	8122	8311
1977	8126	8307
1978	8130	8302
1979	8133	8298
1980	8137	8294
1981	8141	8289
1982	8146	8285
1983	8149	8280
1984	8153	8276
1985	8157	8272
1986	8160	8267
1987	8164	8262
1988	8167	8257
1989	8171	8253
1990	8175	8249
1991	8179	8244
1992	8182	8239
1993	8186	8235
1994	8189	8230
1995	8193	8226
1996	8196	8221
1997	8200	8216
1998	8203	8211
1999	8207	8207
2000	8210	8202
2001	8214	8197
2002	8217	8192
2003	8221	8188
2004	8225	8183
2005	8228	8179
2006	8232	8174
2007	8235	8170
2008	8239	8165
2009	8242	8160
2010	8247	8157
2011	8250	8152
2012	8255	8148
2013	8258	8143
2014	8262	8139
2015	8267	8136
2016	8271	8131
2017	8275	8127
2018	8278	8123
2019	8282	8118
2020	8286	8114
2021	8289	8109
2022	8293	8105
2023	8296	8100
2024	8300	8095
2025	8303	8090
2026	8308	8086
2027	8311	8082
2028	8315	8077
2029	8318	8072
2030	8322	8068
2031	8326	8064
2032	8330	8060
2033	8335	8056
2034	8338	8051
2035	8343	8048
2036	8346	8043
2037	8350	8039
2038	8355	8035
2039	8358	8031
2040	8362	8026
2041	8366	8022
2042	8371	8018
2043	8375	8014
2044	8378	8010
2045	8383	8006
2046	8386	8001
2047	8391	7997
2048	8394	7993
2049	8398	7989
2050	8402	7984
2051	8406	7980
2052	8411	7977
2053	8415	7972
2054	8418	7968
2055	8423	7964
2056	8426	7959
2057	8431	7956
2058	8434	7951
2059	8439	7947
2060	8442	7943
2061	8446	7938
2062	8451	7934
2063	8454	7930
2064	8459	7926
2065	8463	7922
2066	8467	7918
2067	8472	7914
2068	8475	7910
2069	8480	7906
2070	8484	7902
2071	8487	7898
2072	8492	7894
2073	8495	7889
2074	8500	7886
2075	8504	7882
2076	8508	7877
2077	8512	7873
2078	8516	7869
2079	8520	7865
2080	8524	7860
2081	8528	7856
2082	8532	7852
2083	8536	7848
2084	8540	7844
2085	8544	7840
2086	8548	7835
2087	8552	7831
2088	8555	7826
2089	8559	7822
2090	8562	7817
2091	8567	7813
2092	8570	7808
2093	8574	7805
2094	8578	7800
2095	8583	7796
2096	8587	7792
2097	8590	7788
2098	8595	7784
2099	8598	7779
2100	8602	7775
2101	8607	7772
2102	8610	7767
2103	8615	7763
2104	8618	7759
2105	8623	7755
2106	8627	7751
2107	8630	7746
2108	8634	7742
2109	8638	7737
2110	8643	7734
2111	8647	7730
2112	8651	7725
2113	8655	7721
2114	8658	7717
2115	8663	7713
2116	8666	7708
2117	8670	7704
2118	8674	7700
2119	8678	7696
2120	8682	7692
2121	8686	7687
2122	8690	7683
2123	8694	7679
2124	8698	7674
2125	8702	7670
2126	8705	7665
2127	8709	7662
2128	8713	7657
2129	8717	7653
2130	8721	7649
2131	8725	7645
2132	8729	7641
2133	8733	7636
2134	8737	7632
2135	8740	7627
2136	8745	7624
2137	8749	7620
2138	8753	7615
2139	8758	7612
2140	8762	7608
2141	8766	7604
2142	8770	7600
2143	8775	7596
2144	8779	7592
2145	8783	7588
2146	8787	7584
2147	8792	7580
2148	8795	7575
2149	8800	7572
2150	8804	7567
2151	8807	7563
2152	8811	7559
2153	8815	7555
2154	8820	7551
2155	8824	7547
2156	8828	7543
2157	8832	7539
2158	8836	7534
2159	8841	7531
2160	8845	7527
2161	8849	7523
2162	8855	7521
2163	8861	7518
2164	8866	7514
2165	8869	7510
2166	8874	7506
2167	8878	7502
2168	8882	7498
2169	8886	7494
2170	8890	7490
2171	8895	7486
2172	8899	7482
2173	8903	7477
2174	8907	7474
2175	8910	7469
2176	8915	7465
2177	8918	7461
2178	8923	7457
2179	8926	7452
2180	8930	7448
2181	8934	7444
2182	8938	7439
2183	8942	7436
2184	8946	7431
2185	8950	7427
2186	8954	7423
2187	8958	7418
2188	8962	7415
2189	8966	7410
2190	8970	7406
2191	8974	7402
2192	8978	7397
2193	8982	7394
2194	8986	7389
2195	8990	7385
2196	8994	7381
2197	8998	7377
2198	9002	7373
2199	9006	7368
2200	9010	7364
2201	9014	7360
2202	9018	7356
2203	9022	7352
2204	9025	7347
2205	9030	7343
2206	9033	7339
2207	9038	7335
2208	9042	7331
2209	9045	7326
2210	9050	7322
2211	9053	7318
2212	9058	7314
2213	9061	7309
2214	9065	7305
2215	9069	7301
2216	9073	7297
2217	9077	7293
2218	9081	7288
2219	9085	7284
2220	9089	7280
2221	9093	7276
2222	9097	7272
2223	9101	7267
2224	9105	7264
2225	9109	7259
2226	9113	7255
2227	9118	7251
2228	9122	7247
2229	9127	7244
2230	9131	7240
2231	9135	7236
2232	9139	7232
2233	9142	7227
2234	9147	7223
2235	9150	7219
2236	9154	7214
2237	9158	7210
2238	9162	7206
2239	9166	7202
2240	9170	7197
2241	9174	7193
2242	9178	7189
2243	9182	7185
2244	9186	7181
2245	9189	7176
2246	9194	7172
2247	9197	7168
2248	9201	7164
2249	9205	7159
2250	9209	7155
2251	9212	7151
2252	9216	7146
2253	9220	7142
2254	9224	7138
2255	9228	7134
2256	9232	7129
2257	9236	7125
2258	9240	7121
2259	9244	7117
2260	9248	7113
2261	9251	7108
2262	9256	7104
2263	9259	7100
2264	9263	7096
2265	9268	7092
2266	9271	7087
2267	9276	7084
2268	9280	7080
2269	9284	7075
2270	9288	7071
2271	9292	7067
2272	9297	7063
2273	9300	7059
2274	9304	7054
2275	9308	7050
2276	9311	7046
2277	9315	7042
2278	9319	7037
2279	9324	7034
2280	9329	7030
2281	9333	7026
2282	9337	7022
2283	9340	7017
2284	9344	7013
2285	9348	7009
2286	9351	7004
2287	9355	7000
2288	9358	6995
2289	9362	6991
2290	9366	6986
2291	9370	6982
2292	9373	6977
2293	9377	6973
2294	9380	6968
2295	9384	6964
2296	9387	6959
2297	9390	6955
2298	9394	6950
2299	9398	6946
2300	9401	6942
2301	9405	6937
2302	9409	6933
2303	9412	6928
2304	9416	6924
2305	9419	6919
2306	9423	6915
2307	9427	6911
2308	9431	6907
2309	9434	6902
2310	9439	6898
2311	9442	6893
2312	9445	6889
2313	9449	6885
2314	9453	6881
2315	9458	6877
2316	9461	6872
2317	9465	6868
2318	9469	6863
2319	9472	6859
2320	9476	6855
2321	9480	6850
2322	9483	6846
2323	9487	6842
2324	9491	6837
2325	9494	6833
2326	9498	6829
2327	9503	6825
2328	9507	6821
2329	9512	6817
2330	9515	6813
2331	9520	6809
2332	9523	6804
2333	9528	6801
2334	9532	6797
2335	9536	6793
2336	9541	6789
2337	9545	6785
2338	9549	6781
2339	9553	6777
2340	9557	6773
2341	9562	6769
2342	9565	6765
2343	9569	6760
2344	9573	6756
2345	9577	6752
2346	9581	6748
2347	9585	6743
2348	9589	6740
2349	9593	6736
2350	9597	6731
2351	9601	6727
2352	9605	6723
2353	9610	6719
2354	9614	6715
2355	9618	6711
2356	9622	6707
2357	9625	6703
2358	9630	6699
2359	9634	6695
2360	9638	6691
2361	9643	6687
2362	9646	6682
2363	9650	6678
2364	9654	6674
2365	9658	6670
2366	9662	6666
2367	9666	6661
2368	9670	6657
2369	9673	6653
2370	9678	6649
2371	9682	6645
2372	9685	6640
2373	9690	6637
2374	9695	6633
2375	9699	6629
2376	9704	6625
2377	9707	6621
2378	9711	6617
2379	9715	6613
2380	9719	6608
2381	9723	6604
2382	9727	6600
2383	9732	6596
2384	9735	6592
2385	9739	6588
2386	9743	6584
2387	9747	6580
2388	9752	6576
2389	9756	6572
2390	9760	6568
2391	9764	6564
2392	9768	6559
2393	9772	6556
2394	9776	6551
2395	9780	6547
2396	9784	6543
2397	9788	6539
2398	9792	6535
2399	9796	6530
2400	9800	6526
2401	9804	6522
2402	9808	6518
2403	9812	6514
2404	9815	6509
2405	9820	6506
2406	9825	6502
2407	9829	6498
2408	9834	6494
2409	9837	6490
2410	9841	6486
2411	9845	6482
2412	9849	6477
2413	9853	6473
2414	9856	6469
2415	9861	6465
2416	9865	6461
2417	9868	6456
2418	9872	6452
2419	9876	6448
2420	9881	6444
2421	9884	6439
2422	9888	6436
2423	9892	6432
2424	9896	6427
2425	9900	6423
2426	9904	6419
2427	9908	6415
2428	9912	6410
2429	9916	6406
2430	9920	6402
2431	9924	6398
2432	9929	6394
2433	9932	6390
2434	9936	6386
2435	9941	6382
2436	9944	6378
2437	9949	6374
2438	9952	6369
2439	9956	6365
2440	9960	6361
2441	9964	6357
2442	9968	6353
2443	9972	6348
2444	9976	6345
2445	9979	6340
2446	9984	6336
2447	9988	6332
2448	9992	6328
2449	9996	6324
2450	10001	6320
2451	10005	6316
2452	10010	6312
2453	10013	6308
2454	10017	6304
2455	10021	6300
2456	10025	6296
2457	10030	6292
2458	10033	6287
2459	10037	6283
2460	10041	6279
2461	10044	6275
2462	10049	6271
2463	10052	6266
2464	10057	6262
2465	10060	6258
2466	10065	6254
2467	10069	6250
2468	10072	6246
2469	10077	6242
2470	10080	6237
2471	10085	6234
2472	10089	6229
2473	10093	6225
2474	10097	6221
2475	10100	6217
2476	10105	6213
2477	10108	6208
2478	10113	6204
2479	10117	6200
2480	10120	6196
2481	10124	6192
2482	10128	6188
2483	10133	6184
2484	10136	6179
2485	10140	6175
2486	10144	6171
2487	10148	6167
2488	10153	6163
2489	10157	6159
2490	10160	6155
2491	10164	6151
2492	10168	6146
2493	10172	6142
2494	10176	6138
2495	10180	6134
2496	10184	6130
2497	10188	6126
2498	10193	6122
2499	10196	6117
2500	10200	6113
2501	10204	6109
2502	10208	6105
2503	10212	6101
2504	10216	6097
2505	10220	6093
2506	10224	6089
2507	10228	6085
2508	10232	6080
2509	10236	6076
2510	10241	6073
2511	10245	6069
2512	10249	6064
2513	10253	6060
2514	10257	6056
2515	10262	6052
2516	10266	6049
2517	10270	6044
2518	10274	6040
2519	10278	6036
2520	10281	6032
2521	10286	6028
2522	10289	6023
2523	10294	6019
2524	10297	6015
2525	10301	6011
2526	10305	6007
2527	10309	6002
2528	10313	5999
2529	10316	5994
2530	10321	5990
2531	10325	5986
2532	10329	5982
2533	10333	5978
2534	10336	5973
2535	10341	5970
2536	10344	5965
2537	10348	5961
2538	10352	5957
2539	10356	5953
2540	10361	5949
2541	10365	5945
2542	10368	5940
2543	10372	5936
2544	10376	5932
2545	10380	5928
2546	10384	5924
2547	10388	5920
2548	10392	5916
2549	10397	5912
2550	10401	5908
2551	10405	5904
2552	10409	5900
2553	10413	5895
2554	10417	5891
2555	10421	5887
2556	10425	5883
2557	10430	5879
2558	10434	5875
2559	10437	5871
2560	10442	5867
2561	10445	5863
2562	10450	5859
2563	10454	5855
2564	10458	5850
2565	10462	5846
2566	10466	5842
2567	10470	5838
2568	10474	5834
2569	10477	5830
2570	10482	5826
2571	10487	5822
2572	10491	5818
2573	10495	5814
2574	10500	5810
2575	10505	5807
2576	10509	5803
2577	10512	5798
2578	10516	5794
2579	10520	5790
2580	10524	5786
2581	10527	5781
2582	10531	5777
2583	10534	5772
2584	10538	5768
2585	10541	5764
2586	10545	5759
2587	10548	5755
2588	10552	5751
2589	10556	5746
2590	10560	5742
2591	10563	5738
2592	10567	5734
2593	10571	5730
2594	10575	5725
2595	10579	5721
2596	10582	5716
2597	10586	5712
2598	10589	5708
2599	10593	5704
2600	10596	5699
2601	10600	5695
2602	10603	5690
2603	10607	5686
2604	10610	5681
2605	10613	5677
2606	10617	5673
2607	10621	5668
2608	10625	5664
2609	10628	5660
2610	10633	5656
2611	10636	5652
2612	10640	5647
2613	10643	5643
2614	10647	5639
2615	10651	5634
2616	10654	5630
2617	10659	5626
2618	10662	5622
2619	10666	5618
2620	10669	5613
2621	10673	5609
2622	10677	5605
2623	10681	5601
2624	10684	5596
2625	10689	5592
2626	10693	5588
2627	10697	5584
2628	10702	5581
2629	10707	5577
2630	10711	5573
2631	10716	5569
2632	10719	5565
2633	10723	5561
2634	10727	5557
2635	10731	5553
2636	10736	5549
2637	10740	5545
2638	10744	5541
2639	10749	5537
2640	10752	5533
2641	10756	5529
2642	10760	5525
2643	10764	5520
2644	10768	5516
2645	10772	5512
2646	10777	5508
2647	10780	5504
2648	10784	5500
2649	10788	5496
2650	10792	5491
2651	10796	5487
2652	10800	5483
2653	10804	5479
2654	10808	5475
2655	10812	5471
2656	10816	5467
2657	10820	5463
2658	10825	5459
2659	10830	5455
2660	10833	5451
2661	10838	5447
2662	10841	5443
2663	10845	5439
2664	10850	5435
2665	10853	5430
2666	10858	5427
2667	10861	5422
2668	10865	5418
2669	10869	5414
2670	10873	5410
2671	10878	5406
2672	10881	5402
2673	10886	5398
2674	10890	5394
2675	10894	5390
2676	10899	5386
2677	10904	5382
2678	10907	5378
2679	10912	5374
2680	10915	5370
2681	10920	5366
2682	10924	5362
2683	10927	5358
2684	10932	5354
2685	10935	5349
2686	10939	5345
2687	10944	5341
2688	10947	5337
2689	10952	5333
2690	10956	5329
2691	10960	5325
2692	10964	5321
2693	10968	5317
2694	10972	5313
2695	10976	5308
2696	10980	5304
2697	10983	5300
2698	10988	5296
2699	10991	5292
2700	10995	5288
2701	10999	5284
2702	11003	5279
2703	11007	5275
2704	11011	5271
2705	11015	5267
2706	11018	5263
2707	11022	5259
2708	11027	5255
2709	11030	5250
2710	11035	5246
2711	11038	5242
2712	11043	5238
2713	11047	5234
2714	11052	5230
2715	11056	5227
2716	11060	5223
2717	11064	5218
2718	11068	5214
2719	11072	5210
2720	11077	5206
2721	11081	5202
2722	11084	5198
2723	11088	5194
2724	11092	5190
2725	11097	5186
2726	11101	5182
2727	11105	5178
2728	11109	5174
2729	11113	5169
2730	11117	5166
2731	11121	5161
2732	11125	5157
2733	11129	5153
2734	11133	5149
2735	11137	5145
2736	11141	5141
2737	11145	5137
2738	11149	5133
2739	11153	5128
2740	11158	5125
2741	11162	5121
2742	11166	5117
2743	11171	5113
2744	11174	5108
2745	11179	5105
2746	11183	5100
2747	11187	5097
2748	11192	5093
2749	11195	5089
2750	11199	5084
2751	11204	5081
2752	11208	5076
2753	11212	5072
2754	11216	5068
2755	11220	5064
2756	11224	5060
2757	11228	5056
2758	11233	5052
2759	11237	5048
2760	11240	5044
2761	11245	5040
2762	11248	5036
2763	11253	5032
2764	11257	5028
2765	11261	5024
2766	11265	5020
2767	11269	5015
2768	11274	5012
2769	11277	5007
2770	11281	5003
2771	11285	4999
2772	11289	4995
2773	11293	4991
2774	11297	4987
2775	11301	4983
2776	11305	4979
2777	11309	4975
2778	11314	4971
2779	11319	4967
2780	11324	4963
2781	11328	4959
2782	11332	4955
2783	11336	4951
2784	11340	4947
2785	11344	4943
2786	11348	4939
2787	11352	4935
2788	11356	4931
2789	11360	4927
2790	11364	4922
2791	11369	4919
2792	11373	4915
2793	11377	4910
2794	11381	4906
2795	11385	4902
2796	11389	4898
2797	11394	4894
2798	11397	4890
2799	11402	4886
2800	11405	4882
2801	11411	4878
2802	11414	4874
2803	11418	4870
2804	11423	4866
2805	11428	4862
2806	11431	4858
2807	11436	4854
2808	11439	4850
2809	11444	4846
2810	11448	4842
2811	11452	4838
2812	11456	4834
2813	11460	4830
2814	11464	4826
2815	11468	4821
2816	11472	4817
2817	11476	4813
2818	11480	4809
2819	11484	4805
2820	11488	4801
2821	11492	4797
2822	11497	4793
2823	11501	4789
2824	11505	4785
2825	11509	4781
2826	11512	4777
2827	11516	4772
2828	11520	4768
2829	11524	4764
2830	11528	4760
2831	11532	4756
2832	11536	4752
2833	11540	4748
2834	11544	4744
2835	11549	4740
2836	11553	4736
2837	11557	4732
2838	11561	4728
2839	11565	4724
2840	11569	4719
2841	11573	4715
2842	11577	4711
2843	11581	4707
2844	11584	4703
2845	11588	4698
2846	11593	4695
2847	11597	4691
2848	11601	4686
2849	11604	4682
2850	11608	4678
2851	11612	4674
2852	11616	4670
2853	11621	4666
2854	11625	4662
2855	11629	4658
2856	11633	4654
2857	11636	4649
2858	11641	4645
2859	11645	4641
2860	11649	4637
2861	11653	4633
2862	11657	4629
2863	11661	4625
2864	11666	4621
2865	11670	4617
2866	11674	4613
2867	11678	4609
2868	11682	4605
2869	11685	4601
2870	11689	4596
2871	11693	4592
2872	11696	4588
2873	11700	4584
2874	11704	4579
2875	11707	4575
2876	11711	4571
2877	11715	4567
2878	11718	4562
2879	11721	4558
2880	11725	4554
2881	11730	4550
2882	11733	4546
2883	11737	4541
2884	11740	4537
2885	11744	4533
2886	11748	4529
2887	11751	4524
2888	11755	4520
2889	11758	4516
2890	11762	4512
2891	11765	4507
2892	11770	4503
2893	11773	4499
2894	11777	4495
2895	11780	4491
2896	11784	4486
2897	11788	4482
2898	11792	4478
2899	11796	4474
2900	11800	4470
2901	11804	4466
2902	11807	4461
2903	11811	4457
2904	11815	4453
2905	11819	4449
2906	11822	4445
2907	11826	4440
2908	11830	4436
2909	11833	4432
2910	11837	4428
2911	11840	4423
2912	11844	4419
2913	11847	4415
2914	11852	4411
2915	11855	4407
2916	11859	4403
2917	11863	4398
2918	11867	4394
2919	11871	4390
2920	11875	4386
2921	11879	4382
2922	11883	4378
2923	11887	4374
2924	11892	4370
2925	11895	4366
2926	11900	4362
2927	11904	4358
2928	11908	4354
2929	11913	4350
2930	11918	4346
2931	11922	4342
2932	11926	4338
2933	11930	4334
2934	11934	4330
2935	11938	4326
2936	11942	4322
2937	11947	4318
2938	11950	4314
2939	11954	4310
2940	11958	4306
2941	11962	4301
2942	11966	4297
2943	11969	4293
2944	11974	4289
2945	11978	4285
2946	11982	4281
2947	11987	4277
2948	11990	4273
2949	11995	4269
2950	11999	4265
2951	12003	4261
2952	12008	4257
2953	12012	4253
2954	12016	4249
2955	12020	4245
2956	12024	4241
2957	12029	4237
2958	12032	4233
2959	12036	4229
2960	12040	4225
2961	12044	4220
2962	12049	4217
2963	12052	4212
2964	12057	4208
2965	12061	4204
2966	12065	4200
2967	12069	4196
2968	12072	4192
2969	12077	4188
2970	12081	4184
2971	12085	4180
2972	12090	4176
2973	12093	4172
2974	12097	4168
2975	12101	4164
2976	12105	4159
2977	12109	4155
2978	12113	4151
2979	12117	4147
2980	12121	4143
2981	12126	4139
2982	12130	4135
2983	12133	4131
2984	12138	4127
2985	12143	4123
2986	12147	4119
2987	12151	4115
2988	12156	4111
2989	12159	4107
2990	12164	4103
2991	12167	4099
2992	12172	4095
2993	12177	4091
2994	12180	4087
2995	12185	4083
2996	12189	4079
2997	12193	4075
2998	12197	4071
2999	12201	4067
3000	12205	4063
3001	12209	4058
3002	12213	4054
3003	12218	4051
3004	12221	4046
3005	12226	4042
3006	12230	4039
3007	12235	4035
3008	12239	4031
3009	12243	4027
3010	12248	4023
3011	12252	4019
3012	12255	4014
3013	12260	4010
3014	12263	4006
3015	12268	4002
3016	12272	3998
3017	12275	3994
3018	12280	3990
3019	12284	3986
3020	12288	3982
3021	12293	3978
3022	12297	3974
3023	12301	3970
3024	12305	3966
3025	12309	3962
3026	12313	3958
3027	12317	3953
3028	12321	3950
3029	12325	3945
3030	12329	3941
3031	12333	3937
3032	12336	3933
3033	12341	3929
3034	12344	3925
3035	12349	3921
3036	12353	3917
3037	12357	3912
3038	12361	3909
3039	12365	3904
3040	12369	3900
3041	12373	3896
3042	12377	3892
3043	12382	3888
3044	12386	3884
3045	12390	3880
3046	12394	3876
3047	12398	3872
3048	12403	3868
3049	12407	3864
3050	12410	3860
3051	12415	3856
3052	12419	3852
3053	12423	3848
3054	12426	3843
3055	12430	3839
3056	12435	3835
3057	12438	3831
3058	12443	3827
3059	12448	3823
3060	12451	3819
3061	12456	3815
3062	12460	3811
3063	12464	3807
3064	12468	3803
3065	12472	3799
3066	12476	3795
3067	12480	3791
3068	12484	3787
3069	12488	3783
3070	12492	3778
3071	12496	3775
3072	12500	3770
3073	12504	3766
3074	12508	3762
3075	12512	3758
3076	12517	3754
3077	12520	3750
3078	12525	3746
3079	12529	3742
3080	12532	3738
3081	12537	3734
3082	12541	3730
3083	12546	3726
3084	12550	3722
3085	12554	3718
3086	12559	3714
3087	12563	3710
3088	12567	3706
3089	12571	3702
3090	12574	3697
3091	12579	3694
3092	12583	3689
3093	12587	3685
3094	12591	3681
3095	12595	3677
3096	12599	3673
3097	12603	3669
3098	12606	3665
3099	12611	3661
3100	12614	3657
3101	12618	3653
3102	12622	3648
3103	12626	3644
3104	12630	3640
3105	12634	3636
3106	12638	3632
3107	12642	3628
3108	12647	3624
3109	12651	3620
3110	12655	3616
3111	12660	3612
3112	12663	3608
3113	12668	3604
3114	12672	3600
3115	12676	3596
3116	12680	3592
3117	12685	3588
3118	12689	3584
3119	12694	3580
3120	12697	3576
3121	12702	3572
3122	12706	3568
3123	12710	3564
3124	12715	3560
3125	12719	3556
3126	12723	3552
3127	12728	3548
3128	12731	3544
3129	12735	3540
3130	12740	3536
3131	12744	3531
3132	12748	3527
3133	12751	3523
3134	12756	3519
3135	12760	3515
3136	12763	3511
3137	12767	3507
3138	12771	3503
3139	12776	3499
3140	12779	3495
3141	12784	3491
3142	12788	3487
3143	12793	3483
3144	12797	3479
3145	12801	3475
3146	12805	3471
3147	12810	3467
3148	12813	3462
3149	12817	3458
3150	12821	3454
3151	12825	3450
3152	12829	3446
3153	12833	3442
3154	12837	3438
3155	12841	3434
3156	12845	3430
3157	12849	3425
3158	12853	3421
3159	12858	3418
3160	12862	3413
3161	12865	3409
3162	12869	3405
3163	12872	3401
3164	12876	3397
3165	12880	3392
3166	12884	3388
3167	12887	3384
3168	12891	3380
3169	12894	3376
3170	12898	3372
3171	12902	3367
3172	12905	3363
3173	12909	3359
3174	12912	3355
3175	12916	3351
3176	12920	3347
3177	12924	3342
3178	12927	3338
3179	12931	3334
3180	12934	3330
3181	12939	3326
3182	12942	3321
3183	12946	3317
3184	12949	3313
3185	12953	3309
3186	12956	3305
3187	12960	3301
3188	12963	3296
3189	12967	3292
3190	12971	3288
3191	12974	3284
3192	12978	3280
3193	12981	3275
3194	12985	3271
3195	12988	3267
3196	12992	3263
3197	12995	3259
3198	12999	3254
3199	13002	3250
3200	13006	3246
3201	13009	3242
3202	13013	3238
3203	13017	3233
3204	13020	3229
3205	13024	3225
3206	13028	3221
3207	13032	3217
3208	13035	3213
3209	13040	3209
3210	13043	3205
3211	13047	3201
3212	13051	3196
3213	13055	3192
3214	13059	3188
3215	13063	3184
3216	13067	3180
3217	13070	3176
3218	13075	3172
3219	13078	3168
3220	13083	3164
3221	13087	3160
3222	13091	3156
3223	13095	3152
3224	13099	3147
3225	13103	3143
3226	13107	3139
3227	13111	3135
3228	13115	3131
3229	13119	3127
3230	13124	3123
3231	13128	3119
3232	13132	3115
3233	13136	3111
3234	13139	3107
3235	13144	3103
3236	13148	3099
3237	13152	3095
3238	13157	3091
3239	13161	3087
3240	13165	3083
3241	13169	3078
3242	13172	3074
